STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,ALAND10_x,INTPTLAT10,INTPTLON10,wkt_geom,block_grp,total_pop,percent_wh,per_bipoc,med_hh_inc,med_err,ag_hh_inc,ag_err,SPA,SPANM,MUNI_ID,MUNI_NAME,gr_shrub,bare_soil,water_1,building,roads,paved,cc_veg,cc_build,cc_roads,cc_paved,scene_c_L8,all_pix,tree_pix,non_tree,imp_sum,canopy_per,grass_per,build_per,imp_per,area_hec,pop_dens,area_id,residentia,industrial,161010L7,180704L8,170802L8,180501L8,170718L7,160925L8,180806L7,170717L8,160612L8,160824L8,170702L7,160519L7,161019L7,160808L8,160723L8,170624L8,170803L7,170507L8,160621L8,180517L8,160417L7,170523L8,160823L7,160527L8,160807L7,170616L7,170709L7,160916L8,170515L7,181009L7,180525L7,180713L8,170826L7,160418L8,180805L8,170904L7,171022L7,181016L7,170920L7,180407L7,161010L7_C,180704L8_C,170802L8_C,180501L8_C,170718L7_C,160925L8_C,180806L7_C,170717L8_C,160612L8_C,160824L8_C,170702L7_C,160519L7_C,161019L7_C,160808L8_C,160723L8_C,170624L8_C,170803L7_C,170507L8_C,160621L8_C,180517L8_C,160417L7_C,170523L8_C,160823L7_C,160527L8_C,160807L7_C,170616L7_C,170709L7_C,160916L8_C,170515L7_C,181009L7_C,180525L7_C,180713L8_C,170826L7_C,160418L8_C,180805L8_C,170904L7_C,171022L7_C,181016L7_C,170920L7_C,180407L7_C,avg_pix_co,scene_co,max_pix_co,lst_avg,scene_co_p,avg_pix_p,ndvi_avg,grass_sqrt,ndvi_cvA_O,ndvi_cvJ_A,ndvi_res,lst_res,t_quality,cqq,grade,Shape_Leng,Shape_Area,elev_m_mea
39,035,108201,2018,390351082012018,41400.0,+41.5148639,-081.6638755,"MultiPolygon (((-81.66216099999999756 41.51385399999999493, -81.66349400000000003 41.51334800000000058, -81.66556599999999833 41.51580399999999571, -81.66427999999999088 41.51642100000000113, -81.66216099999999756 41.51385399999999493)))",390351082012,50.0,0.8,0.2,32000.0,17226,11149900,4301831,18,Goodrich-Kirtland Pk,46.0,Cleveland,50633.0,0.0,0.0,121679.0,55017.0,170180.0,29150.0,2509.0,4770.0,11665.0,0.894736842105263,445603.00000000006,48094.0,397508.99999999994,225197.0,0.107930153073,0.127375732373355,0.306103761172703,0.566520506453942,4.14,12.077294686,11315.0,0.0,1.0,0.300976023960463,0.295321640149666,0.264513160187654,0.16959464196427,0.295116355652389,0.274663000964172,,0.247730613867488,0.265996128286707,,0.149247599853864,0.254395739420813,0.177595756220204,0.244303380416983,0.26318274453055,0.264095227917334,,0.231822109987053,0.25358306852043,0.215680392834497,0.206641133356151,,0.255659939143978,0.254812916181396,0.258534656367147,0.287445354365509,,0.263051319057089,0.161897990011513,0.211346761362404,0.20170495841568,0.287862229331998,0.306106226570674,0.166064657610957,0.292435801570511,0.283506372097708,,0.19484746275881,,0.126088139571333,60,60,60,60,59,60,0,60,60,0,5,56,6,60,60,60,0,60,60,60,36,0,60,60,60,32,0,60,13,21,10,60,56,60,60,60,0,12,0,2,47.51515151515151,33,60.0,41.2674277888,0.825,0.791919191919192,0.251625521833,3.56897369524,0.203578363785,0.136972645008487,-0.0711021245197,0.893730619353,-5.65786147457,-1.60697816785,,0.00939402880346,4.465424631e-06,192.4
39,035,108301,3003,390351083013003,11129.0,+41.5096515,-081.6680433,"MultiPolygon (((-81.66900099999999441 41.51036200000000065, -81.66853199999999902 41.5106049999999982, -81.66848899999999389 41.51060400000000072, -81.6670519999999982 41.5088919999999959, -81.6676259999999985 41.50872700000000037, -81.66900099999999441",390351083013,27.0,0.259259259,0.740740741,28611.0,6433,8972000,2813633,18,Goodrich-Kirtland Pk,46.0,Cleveland,7775.0,0.0,0.0,61942.0,8513.0,24368.0,7984.0,378.0,5546.0,3276.0,0.894736842105263,119782.0,17184.0,102598.0,32881.0,0.143460620127,0.075781204311975,0.603734965593871,0.320483830094154,1.1129,24.2609398868,406.0,1.0,0.0,0.345139188166056,0.274005306035028,0.224606629459052,0.132873624627229,,0.326124150473185,,0.257999630921722,0.281833685645639,,0.3204850085433,0.287608179284666,0.328188188316479,0.286336017729343,0.300103569326656,0.28628926333672,,0.240630255667757,0.276273196546245,0.197965935760067,0.201619691608898,,0.447579722368241,0.272490132517153,0.299057724591622,0.383838932896102,,0.302299306215945,0.279754286164502,0.289663552872686,0.247107005825149,0.271358130077033,0.25493382561704,0.162044543078189,0.279383618574719,0.2371326022901,0.244475013281647,0.296617060718158,0.228963973696754,,17,17,17,17,0,17,0,17,17,0,17,17,16,17,17,17,0,17,17,17,17,0,3,17,17,5,0,17,17,17,17,17,17,17,17,17,17,17,17,0,16.181818181818183,33,17.0,41.642216195,0.825,0.951871657754011,0.276808989007,2.75283861336,0.214576027393,0.184185100486238,-0.0326943538777,1.33363100959,-5.11829977752,-1.35960764192,D,0.00553993201491,1.200289206e-06,195.5
39,035,117700,2009,390351177002009,18078.0,+41.5834708,-081.5461529,"MultiPolygon (((-81.54476199999999153 41.58383800000000008, -81.54476199999999153 41.58313400000000115, -81.54754899999998941 41.58310699999999827, -81.54754799999999193 41.58380400000000066, -81.54476199999999153 41.58383800000000008)))",390351177002,75.0,0.453333333,0.546666667,42500.0,25842,11651400,5309494,34,North Shore Collinwood,46.0,Cleveland,56738.0,0.0,0.0,43669.0,21486.0,40158.0,21862.0,2215.0,4889.0,3567.0,0.947368421052632,194584.0,32533.0,162051.0,61644.0,0.167192574929,0.350124343570851,0.269476893076871,0.380398763352278,1.8078,41.4868901427,316.0,1.0,0.0,,0.530222454631186,0.485358570722112,0.370779280463683,0.491073292739651,0.503666588367598,0.458742841715346,0.497805157713601,0.48089282906297,0.441752167168718,0.489449013079724,0.521556996920152,0.464476276157709,0.423654029255551,0.446108030371538,0.497615299791459,,0.488134988637193,0.480539813689399,0.433127575623425,0.398268141720721,,0.45297292096813,0.527121068668699,0.403606423878454,0.480883263360069,0.49268714132946,0.4923616264003,0.485607451640041,0.51254984291394,0.509531651110556,0.517487918432355,0.510194659491999,0.388690445614482,0.514840389751166,0.519787942889848,0.463817591593489,0.506991853155709,0.471931689786938,0.265286946753088,0,30,30,30,23,30,25,30,30,30,30,15,30,30,30,30,0,30,30,30,30,0,30,30,4,30,30,30,30,30,30,30,14,30,30,10,30,30,30,18,27.270270270270274,37,30.0,37.04211419,0.925,0.909009009009009,0.480649769255,5.91713058476,0.112823098757,0.069381125210069,0.00945490563153,-0.993653917159,1.54349011242,-0.144086001539,C,0.00697432953448,1.951928221e-06,189.5
39,035,117700,2006,390351177002006,18129.0,+41.5841856,-081.5433176,"MultiPolygon (((-81.54188499999999351 41.58453899999999948, -81.54186500000000137 41.58385699999999474, -81.54476199999999153 41.58383800000000008, -81.54477399999998966 41.58450899999999706, -81.54188499999999351 41.58453899999999948)))",390351177002,66.0,0.5,0.5,42500.0,25842,11651400,5309494,34,North Shore Collinwood,46.0,Cleveland,57913.0,0.0,0.0,45836.0,21548.0,44455.0,16747.0,905.0,4233.0,3493.0,0.947368421052632,195130.0,25378.0,169752.0,66003.0,0.130056885153,0.341162401621189,0.270017437202507,0.388820161176304,1.8129,36.4057587291,316.0,1.0,0.0,,0.516765981136031,0.454233335091621,0.393946556794938,0.470512737906663,0.481291403929379,0.46394139882918,0.488344502854975,0.467531781830705,0.409438129868296,0.467272250077249,,0.478568437470528,0.390987703415862,0.421933389000021,0.47755707830975,,0.488213208387859,0.461858900065962,0.430771895606409,,,0.418605320745315,0.51404458141438,,0.450117863697596,0.472149962077959,0.461695037563223,0.467558874689208,0.506941193019467,0.482121438473396,0.498961972603138,,0.412238688003759,0.496523977742498,,0.463635821249984,0.495623298827743,0.467558049337156,0.277471311980035,0,33,33,33,33,33,33,33,33,33,33,0,33,33,33,33,0,33,33,33,0,0,33,33,0,33,33,33,33,31,29,33,0,33,33,0,33,29,33,33,32.6875,32,33.0,38.2245084473,0.8,0.990530303030303,0.462074512748,5.84091090174,0.101897153303,0.073221589384958,0.0181113131203,-0.331966308449,1.61572715969,-0.296596953953,C,0.00713960844914,1.957506372e-06,186.5
39,035,117700,1017,390351177001017,11095.0,+41.5862452,-081.5410265,"MultiPolygon (((-81.54016799999999421 41.58660000000000423, -81.54014999999999702 41.58590699999999885, -81.54189300000000173 41.58589500000000072, -81.54190199999999322 41.58657999999999788, -81.54016799999999421 41.58660000000000423)))",390351177001,33.0,0.515151515,0.484848485,27813.0,8642,15078000,4895093,,,37.0,Euclid,22009.0,0.0,0.0,25388.0,17006.0,42393.0,6969.0,1490.0,1520.0,2646.0,0.947368421052632,119421.0,12625.0,106796.0,59399.0,0.105718424733,0.206084497546725,0.237724259335556,0.55619124311772,1.1095,29.7431275349,316.0,1.0,0.0,0.398023659591291,0.443047851440086,0.397164601646308,0.267731212324196,0.401788869463913,0.403317788406124,0.398385621966553,0.435531202516436,0.397220712884061,0.369197350184162,,0.368197597694167,0.373815154409891,0.310645853253267,0.369039470280256,0.402659548705461,,0.359478064728588,0.390585505937344,0.348976080042786,0.296538136488824,,0.371058658025766,0.411817282907851,0.33992561640051,0.365018166281338,0.400111329952449,0.397500113261075,,,,0.406319079562836,0.411510538204753,0.285833832354346,0.423220591287841,0.402873541478317,0.44456161524171,,,0.21774682364842,12,12,12,12,12,12,12,12,12,12,0,12,6,12,12,12,0,12,12,12,12,0,12,12,12,12,12,12,0,0,0,12,12,12,12,12,2,0,0,12,11.5,32,12.0,39.168977135,0.8,0.958333333333333,0.384320086494,4.53965304342,0.137459856673,0.083162984554664,0.0181910064068,-0.699273523653,0.787027180611,-0.542567358763,C,0.00485544386011,1.19804226e-06,185.5
39,035,117700,2008,390351177002008,11126.0,+41.5835178,-081.5409992,"MultiPolygon (((-81.54013499999999226 41.58387400000000156, -81.54013899999999637 41.58317599999999459, -81.54186099999999726 41.58316299999999899, -81.54186500000000137 41.58385699999999474, -81.54013499999999226 41.58387400000000156)))",390351177002,43.0,0.279069767,0.720930233,42500.0,25842,11651400,5309494,,,46.0,Cleveland,20180.0,0.0,0.0,26788.0,14781.0,37418.0,10811.0,2327.0,3734.0,3719.0,0.947368421052632,119758.0,20591.0,99167.0,52199.0,0.171938409125,0.203495114302137,0.270130184436355,0.526374701261508,1.1126,38.6482113967,316.0,1.0,0.0,,0.426588288703902,0.393965831052838,0.240159652991718,0.415327264518333,0.399721618234731,0.366364887967807,0.472406002005733,0.378511099620308,0.384529649275686,0.388604347785624,,0.378071719535739,0.362304116273975,0.345319500448329,0.421732630693427,,0.366834060442969,0.366117176365884,0.340446847051234,,,0.374075700126651,0.411494949588058,,0.392140974465286,0.382024706430174,0.408847182761011,0.391595155904746,0.41287256832044,0.397385706694664,0.426869062523265,,0.259164356041995,0.43797109156193,,0.355091128216086,0.403029433628538,0.374802277653842,0.208364246783151,0,12,12,12,12,12,12,12,12,12,12,0,12,12,12,12,0,12,12,12,0,0,12,12,0,12,12,12,12,12,12,12,0,12,12,0,12,12,12,12,12.0,32,12.0,38.62971746,0.8,1.0,0.387159222352,4.51104327514,0.144047943678,0.082726015912991,-0.0215889839712,-0.473637119023,-0.933585349524,-0.535926976849,C,0.00484415050474,1.201295755e-06,187.91131935127032
39,035,117700,3000,390351177003000,13732.0,+41.5827732,-081.5410618,"MultiPolygon (((-81.54013899999999637 41.58317599999999459, -81.54010799999998937 41.58238499999999505, -81.54200199999999654 41.5823740000000015, -81.54200000000000159 41.58316599999999852, -81.54186099999999726 41.58316299999999899, -81.540138999999996",390351177003,35.0,0.428571429,0.571428571,28542.0,12187,9167200,4824133,,,37.0,Euclid,31288.0,0.0,0.0,23506.0,18554.0,51541.0,14842.0,2218.0,3241.0,2618.0,0.947368421052632,147808.0,22919.0,124889.0,70095.0,0.155059266075,0.250526467503143,0.188215135039915,0.561258397456942,1.3732,25.4879114477,11315.0,0.0,1.0,,0.455888672581955,0.401773550843316,0.302382861196639,0.406089617013554,0.421937838031585,0.396954299170203,0.424714247294085,0.404993313511027,0.372827053057252,0.396977938431627,0.453202840809779,0.406143202207141,0.361582144029731,0.380771587705513,0.422586066703727,,0.404394186177017,0.401722455446541,0.364473480163676,0.338228126161624,,0.370504018633682,0.424556212773755,,0.399501769015538,0.396634806737389,0.410447545938367,0.388712722348631,0.421713940651507,0.422133099561318,0.429450357920811,0.520277611153846,0.321143979978235,0.447492528888509,0.500790067104423,0.38750531013374,0.440209719670236,0.405276598465186,0.228960597385542,0,21,21,21,20,21,21,21,21,21,21,5,21,21,21,21,0,21,21,21,21,0,21,21,0,21,21,21,21,21,21,21,3,21,21,3,21,21,21,18,19.444444444444443,36,21.0,39.1039797029,0.9,0.925925925925926,0.409967223818,5.00526190627,0.128273401901,0.090290558999108,-0.0114735538715,0.160065999455,-0.632991688043,-0.560617905504,,0.00533871817515,1.482707103e-06,188.0
39,035,114600,1000,390351146001000,162053.0,+41.4795209,-081.6456468,"MultiPolygon (((-81.64833600000000047 41.48102199999999584, -81.64805499999999938 41.48099500000000006, -81.64784099999999967 41.48103199999999902, -81.64742599999999584 41.48118799999999595, -81.64703199999999583 41.48133899999999841, -81.64538699999999",390351146001,204.0,0.230392157,0.769607843,21167.0,2573,6315400,2255682,,,46.0,Cleveland,584917.0,0.0,3668.0,81963.0,127104.0,153266.0,752654.0000000001,11022.0,15894.0,13702.0,0.842105263157895,1744190.0,793272.0000000001,950918.0000000001,280370.0,0.454808249101,0.615107716964028,0.086193551915097,0.294841405883578,16.2053,12.5884741412,11315.0,0.0,1.0,0.658832400112476,0.728088452600891,,0.356634502011253,0.683815150630357,0.687307670748427,,0.726081697046165,0.70782172644272,0.568813731295656,0.590673488624545,0.596004611730078,0.59156711716947,0.649645743131577,0.665658166145498,0.678544604587634,0.621379539689142,0.612479949430759,0.694835912364635,0.567266712586948,0.382222550916031,,0.688383555824369,0.676501434376164,0.65090556673475,0.705553072136311,,0.693422676138927,0.620018792894932,0.660073908477802,0.665562574404071,0.707709224963764,0.643449489422208,0.360850311119972,,0.615850439423453,0.586007541379255,0.650628851158796,0.504595442232768,,231,232,0,232,63,232,0,232,232,232,47,232,169,232,232,3,136,232,232,179,232,0,145,232,231,112,0,232,203,216,211,232,232,232,0,208,176,213,146,0,195.08823529411765,34,232.0,34.2014609465,0.85,0.840897565922921,0.641000145467,7.84288031889,0.153442192184,0.069259654174682,-0.0499497898219,1.7566356766,-4.08153707775,0.192802154307,,0.0310233186735,1.7469488009e-05,203.88888888888889
39,035,113801,1008,390351138011008,19164.0,+41.4925701,-081.6450154,"MultiPolygon (((-81.6456009999999992 41.49170099999999906, -81.6456230000000005 41.4934379999999976, -81.64507899999999552 41.4934379999999976, -81.64442999999999984 41.49342599999999948, -81.64440199999999948 41.49171299999999718, -81.6456009999999992 4",390351138011,33.0,0.03030303,0.96969697,18682.0,8164,6618300,3966044,19,Central,46.0,Cleveland,74956.0,0.0,0.0,28471.0,27506.0,53253.0,17372.0,571.0,838.0,3292.0,0.789473684210526,206259.0,22073.0,184186.0,80759.0,0.107015936274,0.406958183575299,0.154577438024606,0.438464378400096,1.9164,17.2197871008,407.0,1.0,0.0,0.367617533013686,0.507110913325333,,0.370553274173713,0.506613276378951,0.534386353182729,,,0.469580194141648,,0.47645102853308,0.274665175547192,0.444780206547231,,0.406051259372099,0.451275456173411,0.274449669314824,0.442735294803401,0.429401279842606,0.421891044181145,0.383373813317384,,0.494714641360292,0.481262434195894,0.311329483610075,0.455992324162672,,0.520451230580339,0.3728919397251,0.461593964677174,0.5350674173206,0.497432589913822,0.306916712262809,0.379752170080515,0.500939420725135,0.287303026557183,0.472778769220491,0.573877269392054,0.433977355084491,,5,28,0,28,28,28,0,0,28,0,12,3,28,0,28,28,8,28,28,28,8,0,28,28,5,28,0,28,5,3,20,28,1,28,23,4,28,19,24,0,20.125,32,28.0,37.0608726093,0.8,0.71875,0.430537711779,6.37932742204,0.185995582643,0.184958413216466,-0.0219727570492,-1.00505890635,-1.84290639706,-0.975165971253,D,0.00584252717924,2.066354588e-06,206.5
39,035,113801,3017,390351138013017,16470.0,+41.4869642,-081.6434188,"MultiPolygon (((-81.64302999999999599 41.48755699999999536, -81.64300999999998965 41.48584199999999811, -81.64380599999999788 41.48584899999999465, -81.64382499999999254 41.4880849999999981, -81.64303199999999094 41.4880849999999981, -81.6430299999999959",390351138013,11.0,0,1.0,21250.0,16786,1700900,1329142,19,Central,46.0,Cleveland,73944.0,0.0,0.0,10318.0,25613.0,14948.0,44907.0,889.0,3566.0,3053.0,0.789473684210526,177238.0,52415.0,124823.0,40561.0,0.295732292172,0.592390825408779,0.08266104804403,0.324948126547191,1.647,6.6788099575,407.0,1.0,0.0,0.654593340815623,0.638754701548375,,0.428819835448935,0.702577444639463,0.646280117061654,0.542432793198048,0.682384495024023,0.68900109302537,0.543433518281066,0.46900568780683,0.566304034775006,0.419747649200144,,0.54007180483943,,0.54468732343779,0.539434840479834,0.55670509299418,0.497082372404453,0.482030626895753,,0.688429145434599,0.646608726749789,0.507288601856982,,,0.707434055721463,0.578305187243448,0.636270740547229,0.611938235721593,0.626613191039839,0.577578445558736,0.485778952166603,0.56760733010724,0.560866013335048,0.432948155330374,0.631873812446002,0.281454145314773,,27,27,0,27,13,27,12,27,27,18,3,27,3,0,27,0,27,27,27,27,27,0,12,27,27,0,0,27,22,26,24,27,27,27,1,27,6,24,3,0,21.424242424242426,33,27.0,33.6895734324,0.825,0.793490460157127,0.574657624348,7.69669296132,0.170075976549,0.124988566539483,-0.0453936721225,-0.756828441293,-2.31690792633,-0.217953822885,D,0.00606822228106,1.775638262e-06,207.0
39,035,114600,2010,390351146002010,19548.0,+41.4779338,-081.6459841,"MultiPolygon (((-81.64674300000000073 41.47725799999999907, -81.64675099999999475 41.47743899999999684, -81.64676299999999287 41.47861999999999938, -81.64572599999999625 41.47861699999999985, -81.64522599999999386 41.47862099999999685, -81.64522599999999",390351146002,52.0,0.25,0.75,32500.0,9490,9568300,3320171,20,Broadway-Slavic Village,46.0,Cleveland,70425.0,0.0,0.0,20696.0,26033.0,17958.0,54455.0,8113.0,7513.0,5209.0,0.789473684210526,210402.0,75290.0,135112.0,43991.0,0.357838803814,0.521234235301084,0.153176623838001,0.325589140860915,1.9548,26.6011868222,8615.0,1.0,0.0,0.665900217005201,0.69936417813176,,0.424092336488831,0.68120157216302,0.685171594395361,,0.657400920496792,0.657509749892006,0.653991520843722,,0.588633115687515,,0.593954969017609,0.578889048907874,,0.571121764411145,0.601529381105348,0.634603882654874,0.538811598309955,0.421574680786389,,0.69792476698932,0.647823067824905,0.584189928886541,,,0.684473587035793,0.597406040562575,0.658528936690678,0.631005544116696,0.675708416526926,0.606061783532812,0.423829121395716,,0.581032055708673,,0.654033514532929,0.566624371298244,,29,29,0,29,15,29,0,29,29,29,0,29,0,29,29,0,22,29,29,29,29,0,11,29,29,0,0,29,29,29,29,29,29,29,0,29,0,29,3,0,26.75862068965517,29,29.0,35.1488510232,0.725,0.922711058263971,0.618271883125,7.2196553609,0.127645983523,0.072259026727401,-0.00633428301935,0.930357573173,-1.10166594657,0.259797240048,D,0.00581958186196,2.107287278e-06,209.75
39,035,114600,2012,390351146002012,30703.0,+41.4746545,-081.6459252,"MultiPolygon (((-81.64513900000000035 41.47387799999999913, -81.64514400000000194 41.47356299999999862, -81.64667599999999936 41.47359199999999646, -81.64668700000000001 41.47407799999999867, -81.6467049999999972 41.47574900000000042, -81.645167999999998",390351146002,63.0,0.317460317,0.682539683,32500.0,9490,9568300,3320171,20,Broadway-Slavic Village,46.0,Cleveland,132892.0,0.0,0.0,32034.0,29915.0,42348.0,76012.0,3648.0,6575.0,7030.0,0.842105263157895,330454.0,93265.0,237189.0,72263.0,0.282232928032,0.560278933677363,0.135056853395394,0.304664212927244,3.0703,20.5191675081,8615.0,1.0,0.0,0.657154352464908,0.669343729426114,,0.431642887253998,0.621000124956831,0.67238557842732,,0.575580184961276,0.616505740123892,0.645547997736813,,0.598562537788842,0.615077728375052,0.544374716385604,0.515614776745463,0.518449607980352,,0.607990919173625,0.575551603771495,0.544570126313995,0.337450526918808,,0.620391888755976,0.641661820869902,0.428155297863414,0.556216023512986,,0.673345594883289,0.476833630656596,0.595284585427176,0.594341613491909,0.623968915996538,0.507130137499814,0.465918656369944,,0.488262305535894,0.591634936239192,0.643000916168406,,,10,40,0,40,40,40,0,40,40,40,0,5,40,40,40,40,0,40,40,40,11,0,40,40,10,40,0,40,10,6,25,40,5,40,0,5,40,25,0,0,30.70967741935484,31,40.0,37.9991313065,0.775,0.767741935483871,0.572809490005,7.48517824556,0.143975960985,0.114895205360141,-0.0312574751414,3.18448790314,-4.37975290035,-0.621598242793,D,0.00738326614798,3.309599111e-06,209.33333333333334
39,035,114600,1009,390351146001009,13196.0,+41.4735301,-081.6441199,"MultiPolygon (((-81.64310100000000148 41.47387899999999661, -81.64310100000000148 41.47317999999999927, -81.64399499999998966 41.47317999999999927, -81.64514400000000194 41.47318699999999581, -81.64514400000000194 41.47356299999999862, -81.64513900000000",390351146001,42.0,0.142857143,0.857142857,21167.0,2573,6315400,2255682,20,Broadway-Slavic Village,46.0,Cleveland,50767.0,0.0,0.0,24736.0,16773.0,25223.0,19452.0,1651.0,404.0,3066.0,0.842105263157895,142072.0,24573.0,117499.0,41996.0,0.172961596937,0.432063251602141,0.21052094060375,0.357415807794109,1.3196,31.8278266141,11315.0,0.0,1.0,,0.55764795694178,,0.356526358345707,0.52768476453915,0.546158688872469,,0.545793254988978,0.481284622854419,0.484231534778917,,0.394649157098735,0.540049114221903,0.460653857591663,0.448558688468358,0.49488162335979,,0.484133348602305,0.467932190473748,0.441137990071719,0.362453962322022,,0.511592755548403,0.501903325097581,,0.450266038666851,,0.536856152023779,0.466592306008501,0.537764773945037,0.525233298835171,0.538429866812354,0.306604418587224,0.355702803916138,,,0.520849584564733,0.566461654168416,,,0,24,0,24,24,24,0,24,24,24,0,1,24,24,24,24,0,24,24,24,24,0,24,24,0,24,0,24,24,20,24,24,1,24,0,0,24,24,0,0,22.214285714285715,28,24.0,38.1203760715,0.7,0.925595238095238,0.478579645389,6.57315184369,0.144550604821,0.133242724662445,-0.026504409612,1.06873746577,-2.43150118777,-0.781060443025,,0.0054710464783,1.422379596e-06,211.0
39,035,114600,1010,390351146001010,19636.0,+41.4722653,-081.6445577,"MultiPolygon (((-81.64399499999998966 41.47317999999999927, -81.64396599999999182 41.47134599999999693, -81.64512599999999054 41.47135399999999805, -81.64514400000000194 41.47318699999999581, -81.64399499999998966 41.47317999999999927)))",390351146001,50.0,0.46,0.54,21167.0,2573,6315400,2255682,20,Broadway-Slavic Village,46.0,Cleveland,61820.0,0.0,0.0,35190.0,22933.0,38464.0,38557.0,5054.0,3152.0,6255.0,0.842105263157895,211425.0,53018.0,158407.0,61397.0,0.250765046707,0.39026053141591,0.222149273706339,0.387590194877752,1.9636,25.463434508,11315.0,0.0,1.0,0.571063559983235,0.590283841769791,,0.371206020863239,0.510509092790547,0.579192398329104,,0.605860423205431,0.531455325703353,0.555987431803835,,0.488343222613617,0.530105921565893,0.517907507763548,0.495271088992047,0.553333531067214,,0.498851912602621,0.516946961317608,0.475586699234196,0.372252405182661,,0.529037025313293,0.545568091800191,0.543165841626442,0.495502243552627,,0.573901625518875,0.498352223337498,0.553401465711643,0.541246836283929,0.572213238584529,0.525511042972583,0.359713287719214,,0.549668932714798,0.507132356487387,0.55209471399781,0.389412415892059,,21,26,0,26,15,26,0,26,26,26,0,26,26,26,26,26,0,26,26,26,26,0,26,26,23,26,0,26,26,26,26,26,26,26,0,8,26,26,4,0,24.15625,32,26.0,39.7384061208,0.8,0.929086538461538,0.522172599026,6.24708357088,0.122135931467,0.062198955140489,-0.00944678201207,3.27272511892,-3.03052094301,-0.536149713181,,0.0059763545035,2.116589442e-06,210.5
39,035,114700,1012,390351147001012,12441.0,+41.4823566,-081.6424488,"MultiPolygon (((-81.64179699999999684 41.48225899999999911, -81.64188799999999446 41.48211299999999824, -81.64221399999999562 41.48163599999999462, -81.64336299999999369 41.48218800000000073, -81.6429289999999952 41.48267699999999536, -81.642584999999996",390351147001,28.0,0,1.0,9637.0,2928,3309000,1057303,21,Kinsman,46.0,Cleveland,51019.0,0.0,0.0,12255.0,15289.0,14497.0,33332.0,255.0,5607.0,1671.0,0.789473684210526,133925.0,40865.0,93060.0,29786.0,0.305133470226,0.548237696110037,0.131689232753063,0.320073071136901,1.2441,22.5062294028,11315.0,0.0,1.0,,0.667098022264334,,0.418191293899763,0.600702930470092,0.669260728558678,,0.607739988075741,0.600350990848476,0.394679453005579,0.379674459445719,0.439525780525407,0.599998479017033,0.321477780526246,0.572072866968566,,,0.510780201351572,0.577220610966596,0.489959557901107,0.431444108943336,,0.653872277592119,0.591308868937938,,0.538897611750458,,0.653117513503765,0.534685379967112,0.60173232749595,0.600777354807341,0.648333106991556,0.440627910017971,0.42793530478524,,,0.564638041540073,0.617789579469375,0.545938116235094,,0,17,0,17,17,17,0,17,17,3,4,2,17,17,17,0,0,17,17,17,15,0,17,17,0,17,0,17,15,12,17,17,2,17,0,0,17,17,17,0,14.724137931034482,29,17.0,32.9915119268,0.725,0.866125760649087,0.541577948027,7.40430750381,0.178740268374,0.214101596106339,-0.0691103349942,-1.70017217584,-2.57340093047,-0.219047805295,,0.00467236822757,1.341193553e-06,206.5
39,035,116800,3008,390351168003008,15053.0,+41.5335846,-081.5955144,"MultiPolygon (((-81.59428599999999676 41.53398899999999827, -81.59428499999999929 41.53376399999999791, -81.59428499999999929 41.53333099999999689, -81.59540799999999194 41.53327099999999916, -81.59575399999999945 41.53325799999999646, -81.59602799999998",390351168003,92.0,0,1.0,19464.0,15472,5507900,2386408,32,Glenville,46.0,Cleveland,38614.0,0.0,0.0,36288.0,20386.0,41489.0,16556.0,3848.0,993.0,3846.0,0.947368421052632,162020.0,25243.0,136777.0,61875.0,0.15580175287,0.28231354686826,0.265307763732206,0.452378689399534,1.5053,61.1173852388,321.0,1.0,0.0,0.489186143342037,0.483928014876123,0.462376952621625,0.333652424848602,0.470461169213625,0.482655907526477,0.470760964987552,0.485010871281883,0.464891955532749,0.440350457745939,0.468344089887099,0.436234037621165,,0.391709961597382,0.398763205125909,0.466212845391725,0.445791621055183,0.435716520715679,0.442013298045586,0.376723314037482,0.362913472434376,,,0.45641173736656,0.390610462953698,,0.470850985436467,0.4681668441479,0.435136553485444,0.470531389345666,0.448860607286447,0.468040947742326,0.470673410854602,0.351223649932541,0.490211447798055,0.448524045150804,,0.464251566065362,,,23,23,23,23,14,23,15,23,23,23,22,23,0,23,23,23,23,23,23,23,23,0,0,23,23,0,23,23,23,23,23,23,23,23,23,23,0,23,0,0,22.454545454545453,33,23.0,38.6872614148,0.825,0.976284584980237,0.446538737655,5.31331861334,0.0941798797203,0.068266478778567,0.0103344602648,0.125529346989,1.21585013588,-0.249169499093,C,0.00633853887129,1.624054468e-06,197.0
